cz2000_res,workplaceemp,resemp,workplacewage,resWage,emplAround,workplaceWageAround,resAround,resWageAround,landArea,lambda_nn_n,pd_commuting,pd_migration,pd_goods,pd_commuting_goods,pd_migration_goods,productivity,deficit
583,36385,44859.02,34197.77,35783.55,2.761168e6,52981.67549629722,2.7372682e6,52832.940395020836,4244.558,0.7268277372087042,0.348468450445461,0.6511326514548136,0.9995882294193726,0.34832496138929075,0.6508645341848586,0.796085344528187,68.20309999999995
584,419623,410325,45292.75,45267.77,0.,0.,0.,0.,15627.09,0.9958620605617499,0.030206335101741234,0.9674939522129772,0.9760952912487625,0.02948426145869183,0.9443662910667423,1.2975943939535233,2911.7829999999994
585,13745,14086.33,43946.16,43296.07,240858.,39453.26819561734,242614.46,39441.23201637157,6193.442,0.8783572442218803,0.2086150294538471,0.7906016124170128,0.9988551681202633,0.20837620031753615,0.7896965064869466,1.2704088528677373,170.87630000000001
586,123202,128507.9,44210.26,44067.39,1.759009e6,47476.962507553966,1.73783501e6,47369.39539585584,2849.888,0.8979969324843065,0.15846715213798235,0.8404856715971515,0.9953252355556965,0.15772635552957767,0.8365565990636226,1.1038742461312123,355.26969999999983
587,75433,78565.1,41103.88,40883.86,1.695511e6,41414.30280245896,1.74402913e6,42213.52161452613,3398.591,0.8021829030956493,0.32759198352749375,0.6698659987059962,0.9983922698161732,0.3270653040075969,0.6687890349207573,0.9343577345180973,595.6617999999999
588,68566,69405.84,30935.84,33062.02,3.534054e6,60859.97119277747,3.53698568e6,60791.06413937113,8186.288,0.8672029615951626,0.23829164331997857,0.7609177527671912,0.9985241367941209,0.23793995745133414,0.7597947422531819,0.6649100162749738,561.1093999999998
589,15010,17833.58,29093.61,30654.45,650915.,38737.5780165613,642226.24,38768.15371655492,3863.435,0.7357709444766557,0.3559420806863043,0.6431226998332701,0.9999683561749504,0.35593081731737525,0.6431023489710711,0.6666164707073833,41.689539999999965
590,40574,44459.74,35789.91,36820.36,472940.,39694.47431562143,475729.07999999996,40025.2769379261,3673.679,0.8355959796436055,0.23399394749099534,0.7648820948765584,0.9984625177072104,0.23363418594010799,0.7637061021996139,0.8899459487101741,108.8931
591,18159,19611.84,37862,37426.16,274833.,34716.91563847864,282566.12,35530.282234171595,4821.207,0.8068942026857245,0.295452214057151,0.703080818898969,0.9995712199337916,0.29532553003724615,0.7027793518588916,1.01759434852566,48.824640000000045
592,9025,9248.902,23338.39,23434.37,80830.,28652.675772609182,78631.76,28738.12989437474,7501.722,0.9342896054039713,0.10538545452621546,0.8945047931053667,1.0001228778207758,0.10539840406120911,0.894614707905017,0.5167432269726479,60.726590000000016
593,9736,11305.12,34356.61,35115.13,352351.,37905.40271686472,351215.15,37950.97786645365,2989.127,0.7742709497997368,0.3033910554159823,0.6960656026512547,0.9999638441873473,0.3033800860658222,0.6960404358337313,0.8418903280014031,0.8591695999999729
594,27999,30763.89,31208.87,32668.59,525385.,42967.27727940463,522867.18,42925.63290661502,9200.144,0.8243729905418332,0.2528967459563464,0.7465591210322166,0.9996525219810107,0.25280886989605267,0.7462997081477819,0.7448264002266858,132.49480000000005
595,12629,12072.55,38425.77,38629.67,0.,0.,0.,0.,28446.52,0.9720158541484607,0.09591871092431592,0.9031198085740714,0.999700123587375,0.09588994716538032,0.9028489842457056,1.2415678505120509,171.6123
596,179673,191459,42278.51,43899.61,2.679586e6,56234.683507810536,2.66504736e6,56182.913134979935,10196.71,0.8826720081061741,0.16926259674392957,0.829277347316849,0.9774417954191512,0.1654443364586943,0.8105703392618119,1.188410992110539,163.8788000000004
597,20516,21509.49,34182.1,34733.42,1.181121e6,46799.49251089432,1.17152819e6,46697.259344546124,4138.826,0.8505399244705476,0.24121155954387508,0.7583480493412045,0.9996937923974133,0.24113769873051094,0.7581158374030894,0.8426688032799655,62.43502000000001
598,10408,10133.86,31239.82,31199.43,140862.,35033.04445897404,142240.78699999998,35100.62443507909,6888.01,0.9756654423881915,0.0728706887187098,0.9267950354900945,1.0000753586209639,0.07287618015332033,0.9268648774858851,0.8169783106044319,41.682000000000016
599,4006,3926.185,27484.52,27524.04,3914.,33349.26,3903.099,33455.79,9992.427,0.9711676856796101,0.07539494551867397,0.9243539456394944,1.0000471406356404,0.0753984996843298,0.9243975202720485,0.8540329606047944,1.520216000000005
600,14280,13890.92,32984.18,32972.44,0.,0.,0.,0.,22161.35,0.9963335761778197,0.03408222649221371,0.9655565628018329,0.9993956711687468,0.03406162962011116,0.9649730491327261,1.0612535717658231,168.5428
601,357505,359126.9,42874.19,42909.49,2.695185e6,43951.715426128445,2.6428779e6,43923.210083358,3932.99,0.9578227083518389,0.07819754515887486,0.9196736254197011,0.9742972822048452,0.07618765572338243,0.8960355137618916,1.0742927554950668,871.3847000000005
602,15945,15712.38,40705.68,40230.28,303229.,37510.6076344281,302659.66000000003,37595.02137824413,4065.382,0.8896723475374195,0.21899129423303415,0.7798917917331254,0.9998397415950135,0.21895619903751445,0.7797668075185202,1.0369731031784333,37.60281999999995
603,13071,14322.37,38579.38,38517.62,799741.,44985.052098942026,800165.7699999999,44940.49364935269,3770.463,0.8002956214648832,0.29762947136628415,0.701725906232812,0.9997547500470075,0.2975564777524224,0.7015538079872947,1.029797111438528,-123.00119999999998
604,18843,22781.5,29282.76,33633.18,1.553101e6,47443.02877269412,1.5331476199999999e6,47392.624235173585,2982.116,0.6963768847529794,0.413062332603891,0.5862132211770021,0.9993700886283465,0.4128021399433821,0.5858439588027692,0.7078119462150028,-87.08475999999996
605,5806,5811.995,32292.28,32659.01,32192.,35694.27369408548,31907.963000000003,35804.6705486295,9007.94,0.9369249285314252,0.12106907175487037,0.8787044446214117,0.9999074417057899,0.12105786580810715,0.8786231132369028,1.0225881832261545,22.569279999999992
606,7520,7041.001,33558.78,33314.79,78832.,33121.880509564646,79530.201,33199.1392824209,14431.11,0.9733464034446239,0.11243357279880406,0.8870186753343733,1.0001087872577146,0.11244580413886389,0.8871151716636045,0.8882179520753496,65.72142000000002
607,8691,8375.505,33597.4,33442.51,133669.,33708.70133733326,134942.235,33928.16969712337,3775.384,0.9279036905834336,0.16946707476550124,0.8297063921342809,0.9999275097888944,0.16945479006147604,0.8296462465427594,0.870179432632117,36.926409999999976
608,18291,18131.71,30816.41,31154,1.29387e6,46824.560412491206,1.384715289e6,48698.36553597595,7090.563,0.9038882708801321,0.18978647711904162,0.8098077769096146,0.9998137361758265,0.189751126764037,0.8096569390162419,0.7167515466858274,158.26610000000005
609,82408,82720.87,31339.32,31388.44,9623.,27381.07,9779.137,27482.55,24186.17,0.9897189185752037,0.016689842514437305,0.9828072031511556,0.9897718535452871,0.016519136360893544,0.9727549071405788,0.9287943799048606,955.4609999999998
610,7926,7794.985,35516.4,35507.51,0.,0.,0.,0.,18445.56,0.9927534177423047,0.03071111569274797,0.9692252413031199,0.9999357279529434,0.030709141826475005,0.9691629472128025,1.0031381793791692,77.54804999999999
611,26059,26602.07,36272.11,36395.99,0.,0.,0.,0.,17296.32,0.9738572975712041,0.03182385062619601,0.9680186049122619,0.9961182268616225,0.03170031765767551,0.9642609762942639,1.164038445103149,278.93510000000003
612,77007,77111.63,35908.42,35929.94,0.,0.,0.,0.,17475.27,0.9965852102983687,0.005467026953667817,0.9941041854006097,0.9943539416192924,0.005436159800318506,0.988491415133332,1.0542480350082382,434.3285000000001
613,12658,12676.63,29865.62,30157.74,110637.,35088.3,112188.3,35362.26999999999,16481.83,0.9529433295757628,0.09032568157079782,0.909370353844612,0.9999358869895302,0.09031989051942957,0.9093120513735949,0.8101025063263626,22.55734000000001
614,22862,23739.41,38395.77,37910.7,356504.,36304.872372624144,364216.,37008.384907325875,3690.275,0.865341640756868,0.2214990900410349,0.7774403856704118,0.9993574454827571,0.22135676480016384,0.7769408378387123,1.0052970379602313,59.86557000000005
615,22917,22799.19,34610.77,34595.07,159544.,36307.87,159867.,36304.07,6821.594,0.989461467710037,0.0259815490280305,0.9738756050945233,0.998681068251596,0.025947281138144717,0.972591129639968,1.0417819070573904,60.223640000000046
616,46749,54657.05,40472.07,42600.54,1.605328e6,46779.462344318425,1.59266865e6,46711.99992611941,2315.457,0.6870787940439521,0.44649614108196223,0.5517249210337429,0.9965778468079088,0.4449681628875022,0.5498368338340711,1.0787749793232517,-395.5199
617,13198,13103.46,27803,27814.62,0.,0.,0.,0.,29762.93,0.9946655310887355,0.017713251196250807,0.982200054795943,1.0000517783603324,0.017714168359353907,0.9822509115042988,0.7494620946865855,5.760672999999997
618,8793,8738.848,33138.06,33146.19,51142.,33739.51081889641,51355.68,33752.98580525465,10988.39,0.9821315120711563,0.04124740245203099,0.9585941660239157,0.9993579295457113,0.04122091871360039,0.9579786810322583,1.0328189921503996,83.44912
619,40377,41571.85,33629.17,33822.33,60223.,43785.01999999999,60097.69,43760.45,29640.6,0.9620981505513947,0.04696864294695928,0.9528020834514015,0.9982486358064254,0.046886383747481185,0.9511333799988815,0.9576402646218345,56.205420000000004
620,11652,11770.63,35701.51,35697.05,256281.,39240.08034345113,253589.195,39154.12447810917,6066.252,0.8931068260577387,0.19338789134092105,0.805702183422895,0.9998876533774103,0.19336616486447913,0.8056116655037743,1.0125886913354694,-41.364269999999976
621,21878,20762.68,33736.59,34348.38,601454.,46241.347112696894,592905.74,46091.68619810123,2950.024,0.8967007149366074,0.2342538118293297,0.7629777930956216,0.9994911468494151,0.23413461103914382,0.7625895494417786,0.8234567206633723,59.59916999999996
622,18227,18054.24,40544.47,40445.72,15044.,35489.63,14831.53,35679.07,11504.09,0.9815356392736553,0.04518970671514767,0.9541822099612141,0.9953094433461729,0.04497774183563044,0.949706564247317,1.4885809650216444,86.8243
623,2186,2085.365,22758.46,22985.96,96284.,32105.056551036516,96203.556,32112.984120810466,9881.083,0.9571772807158461,0.125898375221182,0.8739994728131807,1.0001893450974015,0.12592221346130095,0.8741649603284894,0.6143132182403463,17.638960000000004
624,23945,23915.9,36859.89,36992.14,40251.,36410.450941591516,39985.615,36322.91216562381,13116.91,0.9576051915253032,0.08351874825634041,0.9157659231238786,0.9979131626350405,0.08334445821180443,0.9138548685779471,1.2108009705365508,105.19270000000006
625,63783,62709.46,42446.51,42400.24,351002.,39218.12381399536,379086.54,40371.290174118025,9421.749,0.9850898094163144,0.045733887364533286,0.9537254540353469,0.9765130043903752,0.04465973575279142,0.9313253084836314,1.277791155771764,723.0763000000002
626,6449,6432.592,39976.59,39908.56,18849.,33828.84944294127,19165.41,33778.78066004327,10202.21,0.9597104868457382,0.08105291533474479,0.9186665036446001,1.0000232073947557,0.08105479636174706,0.918687823500799,1.1948609073478214,15.147370000000024
627,2385,2308.141,23865.83,24540.49,245560.,36270.53096375632,246180.537,36300.32929568981,4898.41,0.92905676039722,0.1640091574964409,0.835318785106888,1.0002276706977444,0.1640464975757646,0.8355089627175323,0.5545415712305738,15.870149999999995
628,15475,17434.26,23686.4,25345.71,670052.,40063.52758779916,665524.1799999999,39968.968445254686,5129.84,0.8014019522480451,0.276028288084438,0.7234808100800204,1.0000761676286996,0.2760493125045954,0.7235359158977338,0.5006421299108512,26.286540000000002
629,21082,22348.92,31839.06,32816.95,1.890505e6,47783.13793680525,1.82876201e6,47569.62900897444,3181.754,0.7577292325535194,0.3895354584187226,0.6085631044476192,0.9998640894663007,0.3894825164466741,0.608480394311304,0.7158099731459884,42.37775999999997
630,111781,105725.4,39396.79,39680.99,1.176339e6,45002.49086748803,1.2048645699999998e6,45475.98977816387,4148.656,0.9492449307356605,0.14693861147169462,0.8516937043829951,0.9969533397472284,0.14649093944452637,0.8490988830263156,0.9579011874562603,380.5658999999996
631,12736,12765.54,33679.73,33653.76,56965.,37469.8,57181.31,37452.68,16924.14,0.9891794628351014,0.019242313161007895,0.9806752774646255,0.999450731712955,0.019231743968619163,0.980136623634825,1.078183694626841,158.08880000000005
632,16105,16169.55,30772.31,30590.22,1.374939e6,45502.89945405578,1.46476396e6,47396.360962664585,4722.092,0.9143315676688591,0.16009052958919123,0.8392707596451157,0.9998721332460656,0.16007005933283702,0.8391634448174078,0.7170725775341191,138.5849
633,13951,13168.4,30950.9,30986.35,110971.,31624.07310423444,110533.75,31705.080119231458,11282.9,0.9839502141490234,0.08499653238505117,0.9137758530703242,0.9995809021231187,0.08496091051878632,0.913392891550357,0.8548207550555977,24.076239999999984
634,3745,4051.315,27439.25,28387.26,244207.,38369.987300241184,245779.936,38433.112868261924,4688.857,0.8628331788567416,0.1944756817883819,0.8053550409687406,1.0001935194513472,0.19451331661562196,0.8055108928344085,0.6693527724779418,32.222179999999994
635,25594,25260.7,42645.5,42531.79,0.,0.,0.,0.,18373.96,0.9665519957879235,0.07788164423965331,0.9219209948281603,0.999221188824509,0.07782098914475385,0.9212029924544684,1.2581939973962097,168.42280000000005
636,16043,16014.13,34638.79,34528.37,34229.,37468.724711794086,33971.638,37455.06199726195,12723.62,0.9743607676470718,0.05193408241628544,0.9475836928405218,0.9998730960549577,0.05192749177634466,0.9474634407316426,1.001512033708337,-123.28620000000001
637,61533,61590.82,35261.78,35317.29,0.,0.,0.,0.,41793.88,0.9893505233409784,0.020251207952780015,0.979395360828491,0.9982411797544483,0.020215589718235786,0.9776727804394664,1.0402794199541008,115.78150000000005
638,32809,32809,48383.89,48383.89,0.,0.,0.,0.,60910.22,1.,0.,0.9998175548613433,0.8737594252662434,0.,0.8736000121067481,2.8994753564824416,446.75479999999993
639,1833,1839.474,45468.09,45471.77,932.,46513.95,925.5256,46513.95,1304.947,0.9964805156256625,0.003519484374337467,0.9964703226316927,0.9324483019109422,0.0032817372284530658,0.9291570602425705,2.7563729886314983,23.54025
640,139643,140412.3,38262.71,38539.2,64294.,35331.12,65114.85,35470.14,17074.93,0.9823099543273631,0.02965793597016006,0.9694817119818707,0.9845947782357227,0.02920104888946901,0.9545466312123788,1.058749957122609,855.1027000000004
641,74705,78050.67,34206.54,34941.28,252338.,39810.61,253147.3,39855.95,12335.61,0.9448036768934848,0.06736493217908794,0.9322215057418838,0.9974730305381295,0.0671947030526704,0.9298658104651751,0.915559738742494,427.5209
642,6724,6813.435,31017.4,31132.38,30477.,33697.15089411687,30653.810400000002,33736.05289674422,6804.942,0.9634115537904155,0.059347216677462775,0.9404706727734613,1.0000758128482892,0.05935171595899713,0.9405419725338967,0.8644874574293806,-20.881990000000002
643,6566,7257.777,30406.94,30587.74,145895.,33334.11681517529,146942.81,33669.23852267423,4606.977,0.8077013112968336,0.27828205839061004,0.7210820500073701,1.000075313905258,0.2783030168991907,0.7211363575125677,0.7712770112057694,29.266999999999996
644,1954,1970.498,20039.41,21421.21,143153.,35162.19192479375,142525.855,35158.20100296933,4710.722,0.8744332650933926,0.22854579033088082,0.7710799022697932,1.0002447388882338,0.22860172437351692,0.7712686155078141,0.4354255085416734,11.826480000000004
645,7138,7138,49111.52,49111.52,0.,0.,0.,0.,88680.88,1.,0.,0.9999603068243551,0.9889130810957196,0.,0.9888738279950942,2.9951009491042777,98.65868999999998
646,2823,2872.123,29911.09,29970.77,11571.,35404.11281479561,11030.8094,35237.75452597051,9516.774,0.949940862560552,0.08182309654140588,0.9180749105121504,1.0002041960340338,0.08183980449321199,0.9182623777678229,0.8514479041798737,-8.474114999999998
647,27441,27473.76,33266.14,33340.57,0.,0.,0.,0.,26841.79,0.988867195462143,0.02096848597618995,0.9788746548626095,0.9992826070475035,0.02095344333212611,0.9781724170838336,0.9876467644702406,36.61563000000001
648,5850,5871.599,32602.73,32635.14,37858.,34893.760072111574,37671.386,34925.02211250443,5376.695,0.9421738439563055,0.10841094390199489,0.8909382679782291,1.0000611461980258,0.10841757281903888,0.8909927454659916,0.8853556197082368,25.262079999999997
649,13110,13152.88,43089.63,43060.36,0.,0.,0.,0.,22743.43,0.9967398775021136,0.0032601224978864307,0.9966669750738838,0.9158169352549396,0.002985675394570029,0.9127644945819755,2.413909122844195,159.39470000000006
650,2241,2181.711,35468.09,35371.54,69207.,35755.53006155447,70039.562,35667.84237488492,4382.525,0.9497976588099892,0.12063681738637301,0.8782372550906917,1.0002129421496437,0.12066250604959344,0.8784242688196879,0.9878398591635622,10.173689999999993
651,13013,13391.61,31282.72,31750.95,114851.,39718.26688997049,114251.41399999999,39671.84200708921,11161.81,0.9339668643277395,0.10197321285890817,0.897603732728414,0.9996227335537649,0.10193474178728171,0.8972650969580401,0.9203867964834139,122.4964
652,7670,7916.585,30885.4,31241.54,525487.,42806.5786763136,524528.6749999999,42789.06003026098,5012.512,0.8888573797919179,0.18426623171220086,0.8154284133697546,1.000097739643169,0.18428424182793648,0.8155081130519072,0.7629143819151597,32.60599000000002
653,4694,4521.643,25013,25868.61,58958.,36192.8467008718,59179.999,36091.537691875594,5083.975,0.9155101364703051,0.1906470802785884,0.8073597916048925,1.000180189892122,0.1906814329554172,0.8075052696786454,0.6200088048676152,15.420429999999996
654,7623,7910.318,26632.43,28667.15,5768.,30112.34,5622.957,30170.29,24564.29,0.9567936459697322,0.050039672384647196,0.9499163141841602,1.0000594613869613,0.05004264781297028,0.9499727975256989,0.7558286550045209,-5.980012999999985
655,60223,60097.69,43785.02,43760.45,40377.,33629.17,41571.85,33822.33,26524.07,0.9947913139423495,0.012399766429457785,0.9872181593884315,0.9966272915718929,0.012357945632714593,0.9838885603818818,1.3643700610415426,105.12710000000015
656,7521,7511.531,29768.91,29920.05,0.,0.,0.,0.,21309.01,0.9724141456648453,0.0555158001314599,0.9443581480813183,1.000124824872862,0.055522729884153146,0.9444760274670888,0.8217388897245943,8.983923000000004
657,24332,24310.1,30395.82,30421.13,8900.,26391.459650561803,8984.353,26484.548255928952,13221.79,0.9921744460121514,0.016390942783106228,0.983389987308974,0.9993826583025458,0.01638082397066563,0.9827828996649491,0.8557445077889161,-19.258519999999976
658,154597,154699.4,43101.83,43089.86,0.,0.,0.,0.,25098.53,0.9952675963836963,0.008786235463955374,0.9903575160252815,0.990649531016482,0.008704080041767773,0.9810972087890932,1.2655500387185479,3118.8380000000006
659,88048,88660.02,34149.67,34195.74,159544.,36307.87,159867.,36304.07,17177.44,0.9824976353490558,0.027960320983623027,0.9715270029717354,0.9934298032901325,0.02777661617468959,0.9651438794532632,0.9985583564214285,-78.95154999999977
660,3094,3094,29097.93,29097.93,0.,0.,0.,0.,18083.15,1.,0.,0.9999827948045047,0.9781299916424707,0.,0.9781131627247447,1.8942197869940995,25.337159999999997
661,3734,3714.725,26922.07,27045.25,11070.,29394.22,10990.3,29454.37,8037.211,0.9774298232036018,0.04942568763945859,0.9504172299565459,1.000098550217052,0.04943055855170341,0.9505108937808481,0.8167753847273146,36.96970000000002
662,40821,40450.68,32356.38,32541.66,1.886425e6,46308.7962541527,1.8843115e6,46292.33140805806,5393.25,0.9714239661731274,0.06485011410027512,0.9348852737164489,0.997616366635407,0.06469553520460804,0.9326568499859517,0.8771985125402377,-34.278859999999895
663,12118,12128.43,40268.53,40278.3,21450.,34843.68,21679.96,34988.049999999996,24634.16,0.9894388638925236,0.020143281877114484,0.9797651526610094,0.9996472810551336,0.020136176959984643,0.9794195709301459,1.2825849974983263,133.13859999999994
664,2896,2888.174,34608.77,34222.74,12930.,30603.56015622583,12992.549,30752.19642374025,12850.29,0.9681823186553165,0.0647178614002404,0.9348283336067817,1.0001183803586353,0.06472552272388307,0.9349389989201766,1.0801618254758418,36.37192999999999
665,1703,1706.735,20074.57,20107.27,0.,0.,0.,0.,17932.27,0.9978116110585415,0.0021883889414584523,0.9978021409719454,1.0002500353170438,0.002188936115981245,0.9980516267466103,0.49538795700439525,1.3718119999999985
666,1741,1742.164,26029.29,26234.66,13013.,31282.72,13391.61,31750.95,6801.404,0.959189835170512,0.0792303471604506,0.9206509723400611,1.0002204328573392,0.07924781213226316,0.9208539140645061,0.7382415489495924,13.167349999999999
667,9243,9243,45945.25,45945.25,0.,0.,0.,0.,16963.33,1.,0.,0.9999486012857264,0.7473140513319583,0.,0.7472756403505612,2.417264562199389,119.51679999999999
668,932,925.5256,46513.95,46513.95,1833.,45468.08999999999,1839.474,45471.77,61258.42,1.,0.006922371003205939,0.9930480721973446,0.9978469749218472,0.006907466964835758,0.9909100147940924,3.1768172549821205,12.115659999999998
669,24198,24224.07,33823.29,33873.44,8793.,33138.06,8738.848,33146.19,23785.97,0.9939361965185868,0.010957322038651612,0.9888396093021112,0.9980529996035408,0.010935988128298225,0.9869143381907655,1.0510579077175901,236.39609999999993
670,9162,9357.688,38237.83,37990.55,838933.,37407.82613383906,844283.334,37367.71437031704,2702.147,0.8861522205057488,0.1969500893401112,0.8019918663241922,0.999864782216389,0.19692345818554866,0.8018834227615538,0.9834227440217501,20.10262
671,12731,13062.22,36308.07,35695.95,1.678576e6,45952.938405732,1.6559011600000001e6,45818.810304393824,1956.746,0.8478436284184465,0.2619218277948703,0.7374791261564786,0.9996521137620339,0.26183070879555753,0.7372225673177015,0.8704372185002259,26.941340000000025
672,1865,1756.343,36805.9,36844.86,60912.,36553.04289089178,61810.115000000005,36456.47234597217,2580.943,0.9483187509501277,0.1524688254741917,0.8469044683206123,1.0002257260416054,0.15250324165863421,0.8470956367138642,1.0342310724576294,8.531261999999998
673,4731,4809.225,24955.82,25167.52,76925.,33272.64513539161,76808.13,33247.99321482764,8148.59,0.9744056474795836,0.03481707496318054,0.9651393149730688,1.0000601676416783,0.03481916982447121,0.9651973851295417,0.6577095833751241,-3.151927999999998
674,1089,1087.613,17321.4,17642.54,2896.,34608.77,2888.174,34222.73999999999,8539.963,0.9772584549835279,0.04611116127256399,0.9538118024390577,1.0002580569302004,0.046123060577289966,0.9540579401847841,0.42737232328950603,7.0609600000000015
675,3511,3827.462,28301.91,29549.97,97601.,37401.052698742846,97842.01000000001,37343.4469926231,2662.166,0.8438244455464221,0.2232351756493165,0.7762010304057232,0.9999606450363071,0.22322639023708385,0.7761704830423531,0.7584923403829137,-11.134259999999998
676,21450,21679.96,34843.68,34988.05,25131.,35615.6174406112,25520.04,35803.5834426004,11069.19,0.9762891628951345,0.03661513599951631,0.9632412070893202,0.9704681615586797,0.03553382371867162,0.9347949233815359,0.9883937088064116,218.53060000000005
677,87522,89330.97,36777.31,36884.75,52221.,30916.55,53343.06,31089.48,8622.003,0.964194724405209,0.05083639330504605,0.9484076425472858,0.9563790876123798,0.04861886344658403,0.9070372358639812,1.0154563890276758,194.41690000000017
678,6345,6472.744,27840.66,28672.32,386476.,40131.681145737384,384438.688,40058.36083275365,1384.931,0.9043981964990427,0.16549699260136255,0.8343710673826847,1.0001203544749997,0.16551691090502113,0.8344714876744546,0.662715113323793,10.494460000000004
679,3776,3776,58163.4,58163.4,0.,0.,0.,0.,64150.91,1.,0.,0.9999790023212055,0.9679276554201708,0.,0.967907331186166,3.8396653476476015,61.80979000000002
680,857,844.2994,36584.6,36649.82,39903.,35539.93602360725,40002.576,35542.83390011058,2511.453,0.9367912614885195,0.13525946215977475,0.864567908728153,1.0002472428960572,0.13529290410091827,0.8647816670017451,1.1047584595291664,-3.0462230000000012
681,1945,1973.36,26379.43,27528.33,135642.,35827.95091321272,135063.17,35846.870868585414,1835.822,0.875799144606154,0.2214743202284471,0.7781984923648494,1.0001444258334973,0.22150630684174433,0.7783108843307355,0.7766217981600669,6.459155000000003
682,4235,4464.592,30648.88,30765.49,1.36452e6,37858.8505868877,1.40653434e6,38787.2252019748,756.4816,0.8456649566186564,0.24555856474956378,0.7538985989959884,1.0001833719349107,0.2456035932987158,0.7540368428408127,0.6597494161524101,-2.8165229999999895
683,6971,6947.85,40142.45,39973,0.,0.,0.,0.,8039.503,0.9826452787552983,0.03758977913112142,0.9623471441216299,0.9997246168572562,0.03757942753960925,0.9620821299406712,1.2480506360110413,18.474069999999983
684,1470,1480.004,40321.77,40108.71,74140.,38140.87117372539,73501.723,38112.687003218954,2230.341,0.9015320228864246,0.1812006563313539,0.8182837597448647,1.000201627673639,0.18123719139815184,0.8184487483957186,1.2635934437373215,-5.843794000000003
685,796,793.4886,23326.63,23326.63,0.,0.,0.,0.,12109.12,1.,0.00315420120096114,0.9968405624223725,1.0002595121785205,0.003155019754586293,0.9970992546883644,0.659468793697213,6.811159
686,5768,5622.957,30112.34,30170.29,7623.,26632.43,7910.318,28667.15,14352.74,0.9863703385958669,0.05147043317060346,0.9484302472841927,0.9961845880066015,0.05127405226257892,0.9448115951438026,0.8596738047501751,62.42699000000002
687,2649,2539.497,33871.65,33591.46,136645.,33836.16796033518,136700.358,33821.381741015044,2783.591,0.944402375746063,0.1446601941492683,0.8550137787845579,1.0001269506208854,0.14467855885073297,0.8551223233146401,0.9052771862129457,11.24615
689,41414,41408.39,34733.09,34731.69,0.,0.,0.,0.,17278.66,0.9995880061987439,0.0009591648756478649,0.9988106623117229,0.998240253458203,0.0009574769885749303,0.9970530087028099,1.1211690299058228,258.4909
690,10649,11138.18,26984.04,27742.04,2.419589e6,44325.699914849174,2.4221969400000004e6,44362.41010612943,2762.708,0.8267347986834473,0.28469195386291224,0.7148365214418042,0.9999741434331594,0.2846845927063782,0.7148180382235074,0.5807194749350629,86.57407999999998
691,11511,12048.41,31462.43,31760.77,2.349216e6,51703.87661157594,2.3468852e6,51692.74562067075,4781.972,0.9327595923445501,0.08933561252404293,0.9105972352265985,0.999537026522097,0.08929425250481207,0.9101756528576368,0.8363046347912536,22.57907
692,8651,8651,41154.2,41154.2,0.,0.,0.,0.,105075.8,1.,0.,0.9999518932946899,0.9337971002799093,0.,0.9337521783779866,2.543820315677222,100.19729999999998
693,2725,2761.946,28694.68,28910.45,52937.,38654.230796985095,52877.933000000005,38580.35066703307,6617.333,0.9736432211201813,0.039133575923305165,0.9608190527380421,1.0001793290091894,0.03914059370870153,0.9609913554667799,0.7701998105424555,4.711455000000001
694,4169,4175.128,28020.63,28001.6,71576.,35885.406994523306,72086.2,36062.72508620235,11728.87,0.9939515626826292,0.010606543638126246,0.9893688017004985,0.9999936338838626,0.01060647611563763,0.9893625032638041,0.7646564913526754,-3.044482000000002
695,4265,4277.029,27392.5,27408.67,4288.,30379.2,4277.919,30390.95,26244.79,0.996804089941873,0.0035790583536462785,0.996397085841755,1.0001693259003939,0.003579664380924572,0.996565801675465,0.7510089794339938,-3.052747999999994
696,4523,4480.123,34110.99,34110.99,0.,0.,0.,0.,15082.71,1.,0.009448845049595287,0.9904953167516369,0.981019212240642,0.009269498527137859,0.9716949353677361,1.8831677003905347,43.00904
697,10801,10274.21,26071.75,26192.87,151318.,40744.73734585443,146200.5,40932.88587799631,2624.702,0.9713462154267823,0.10227617193420914,0.8974406183186324,0.9999450975356674,0.10227055672032745,0.8973913466170945,0.6668197086335401,15.87876
698,9623,9779.137,27381.07,27482.55,117694.,31037.95859992863,119262.59,31197.18688681505,9357.409,0.972150916793578,0.039572158080279626,0.960358795929882,0.9995052947755748,0.03955258152693553,0.9598837014162128,0.7949736574305546,98.89760000000001
699,4288,4277.919,30379.2,30390.95,4265.,27392.5,4277.029,27408.67,21079.87,0.9977640997877708,0.006805766592867742,0.9931689851318857,1.000130714333102,0.006806656204109177,0.9932988065534347,0.8590925019496869,-3.3856150000000014
700,11054,11021.26,25527.59,25570.46,2.658124e6,56394.64399561872,2.634368e6,56415.99850838607,450.4371,0.9972915982383139,0.008354748579367617,0.9915836087157297,0.998708878346711,0.008343961582569009,0.9903033536474704,0.6102549326440397,44.53278999999998
701,4005,4005,34828.21,34828.21,0.,0.,0.,0.,48092.91,1.,0.,0.9999777288920625,0.9581662935336769,0.,0.9581449541087315,2.009228313169047,39.25629000000001
702,44097,44097,36467.7,36467.7,0.,0.,0.,0.,1605.678,1.,0.,0.9997547842579979,0.6079245004523068,0.,0.6077754277948472,1.0996934286499545,955.5632
